OTU	Elos07	Classification
Otu25305	41	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis anatis;;;;
Otu25306	138	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Jinshanibacter;Jinshanibacter zhutongyuii;;;;;
Otu25307	546	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Microcystaceae;Microcystis;Microcystis aeruginosa;;;
Otu25308	1510	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira;Nitrosospira lacus;;;;;
Otu25309	26	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus auricularis;;;;
Otu25310	10	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga naphthophila;Thermotoga naphthophila RKU-10;;;;
Otu25311	1527	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter heparinus;Pedobacter heparinus DSM 2366;;
Otu25312	3968	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sediminis;;;;
Otu25313	478	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Amniculibacterium;unclassified Amniculibacterium;Amniculibacterium sp. G2-70;;
Otu25314	5513	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium sediminis;;;;
Otu25315	14	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Microcystaceae;Microcystis;Microcystis aeruginosa;Microcystis aeruginosa NIES-843;;
Otu25316	6248	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas vitisensis;;;;;
Otu25317	485	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum;;;;
Otu25318	38	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Bruguierivoracaceae;Sodalis;unclassified Sodalis;Sodalis endosymbiont of Henestaris halophilus;;;;
Otu25319	8999	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NHF165;;;
Otu25320	394	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri;;;;;
Otu25321	31	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Autographiviridae;Krylovirinae;Phikmvvirus;Pseudomonas virus PAXYB1;Pseudomonas phage PAXYB1;;
Otu25322	28904	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;unclassified Natrinema;Natrinema sp. DC36;;;
Otu25323	7602	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Variibacter;Variibacter gotjawalensis;;;;;
Otu25324	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;unclassified Bacillus (in: Bacteria);Bacillus sp. LJBS06;;;
Otu25325	2821	Bacteria;PVC group;Planctomycetes;Planctomycetia;Gemmatales;Gemmataceae;Gemmata;;;;;
Otu25326	1275	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium jeikeium;;;;
Otu25327	2952	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pigmentiphaga;Pigmentiphaga aceris;;;;;
Otu25328	14	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia enterocolitica;Yersinia enterocolitica (type O:5);Yersinia enterocolitica (type O:5) str. YE53/03;;;
Otu25329	1339	Bacteria;Terrabacteria group;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus;Thermus aquaticus Y51MC23;;;
Otu25330	48	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus paralvinellae;;;;;
Otu25331	3366	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia phenoliruptrix;Paraburkholderia phenoliruptrix BR3459a;;;;
Otu25332	205	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas glycinae;;;;;
Otu25333	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Salmondvirus;Dickeya virus JA11;Dickeya phage vB_DsoM_JA11;;;
Otu25334	32358	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella;unclassified Skermanella;Skermanella sp. TT6;;;;
Otu25335	119	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Marinilabiliales;;;;;;
Otu25336	46	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter;;;;;;
Otu25337	4291	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. SCB32;;;;
Otu25338	19	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Gloeobacteria;Gloeobacterales;Gloeobacteraceae;;;;;
Otu25339	1	Viruses;unclassified viruses;unclassified DNA viruses;unclassified archaeal dsDNA viruses;Sulfolobales virus YNP1;;;;;;;;
Otu25340	96	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Taylorella;Taylorella asinigenitalis;Taylorella asinigenitalis MCE3;;;;
Otu25341	2671	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;unclassified Marinobacter;Marinobacter sp. JH2;;;;
Otu25342	3880	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium duvalii;;;;
Otu25343	243	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;Sulfurospirillum cavolei;;;;
Otu25344	76	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Borreliaceae;Borreliella;Borreliella valaisiana;;;;;
Otu25345	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Korravirus;unclassified Korravirus;Arthrobacter phage Sergei;;;
Otu25346	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Anatolevirus;Propionibacterium virus Anatole;Propionibacterium phage Anatole;;;
Otu25347	4155	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. ATCC 13867;;;;
Otu25348	6462	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria;Kocuria rosea;;;;
Otu25349	4845	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia group;Massilia;Massilia albidiflava;;;;
Otu25350	855	Bacteria;Terrabacteria group;Chloroflexi;Chloroflexi incertae sedis;Thermobaculum;Thermobaculum terrenum;Thermobaculum terrenum ATCC BAA-798;;;;;
Otu25351	48	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pseudotuberculosis complex;Yersinia pseudotuberculosis;;;;
Otu25352	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter malonaticus;Cronobacter malonaticus LMG 23826;;;;
Otu25353	900	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;Salegentibacter salegens;;;
Otu25354	194	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Viridibacillus;unclassified Viridibacillus;Viridibacillus sp. JNUCC-6;;;
Otu25355	2	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky;;;
Otu25356	137	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. WB1;;;
Otu25357	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Nclasvirinae;;;;;
Otu25358	22	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium periodonticum;;;;;
Otu25359	3486	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia pseudoamarae;;;;
Otu25360	46	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus warneri;;;;
Otu25361	105	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Fastidiosipila;Fastidiosipila sanguinis;;;;
Otu25362	492	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. WB9;;;
Otu25363	2719	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;unclassified Spirosoma;Spirosoma sp. PL0136;;
Otu25364	208	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;Winogradskyella helgolandensis;;;
Otu25365	21	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;unclassified Myoviridae;Rhodococcus phage E3;;;;
Otu25366	303	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Aphanizomenonaceae;Anabaenopsis;Anabaenopsis circularis;Anabaenopsis circularis NIES-21;;;
Otu25367	18	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;Borrelia turicatae;;;;;
Otu25368	151	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium imperatoris;;;;
Otu25369	405	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pseudopedobacter;Pseudopedobacter saltans;Pseudopedobacter saltans DSM 12145;;
Otu25370	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;unclassified Leclercia;Leclercia sp. LSNIH3;;;;
Otu25371	1666	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter ginsenosidivorans;;;
Otu25372	5227	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera;;;;;;
Otu25373	1063	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. V17-9;;;
Otu25374	133	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus muralis;;;;
Otu25375	3968	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. SGAir0479;;;
Otu25376	20720	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Halobacteriaceae;Halanaeroarchaeum;Halanaeroarchaeum sulfurireducens;;;;
Otu25377	191	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter wuhouensis;;;;;
Otu25378	348	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Pseudobutyrivibrio;Pseudobutyrivibrio xylanivorans;;;;
Otu25379	21282	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium oceanicum;;;;;
Otu25380	7475	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces griseorubiginosus;;;;
Otu25381	24	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Therioaphis trifolii);;;;
Otu25382	512	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium group;Chryseobacterium;Chryseobacterium balustinum;;
Otu25383	1050	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Citrifermentans;;;;;
Otu25384	9679	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Myxococcales;Cystobacterineae;Archangiaceae;Cystobacter;Cystobacter fuscus;;;
Otu25385	5	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus paragasseri;;;;
Otu25386	97	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;;;;;;
Otu25387	950	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leucobacter;Leucobacter viscericola;;;;
Otu25388	56	Bacteria;Terrabacteria group;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes;;;;
Otu25389	2	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis;Neisseria meningitidis LNP21362;;;;
Otu25390	1475	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;Mixta gaviniae;;;;;
Otu25391	10	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella ceti;;;;
Otu25392	8990	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinoplanes;unclassified Actinoplanes;Actinoplanes sp. N902-109;;;
Otu25393	22	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Schitoviridae;Waedenswilvirus;Erwinia virus S6;Erwinia phage vB_EamP-S6;;;
Otu25394	6817	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces xinghaiensis;Streptomyces xinghaiensis S187;;;
Otu25395	106	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum;;;
Otu25396	1104	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus rhizovicinus;;;;
Otu25397	6330	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus metallidurans;;;;;
Otu25398	1006	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus choshinensis;;;;
Otu25399	14252	Bacteria;Terrabacteria group;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter woesei;Conexibacter woesei DSM 14684;;;
Otu25400	508	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Arcanobacterium;;;;;
Otu25401	360	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium suranareeae;;;;
Otu25402	516	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus bovis;;;;
Otu25403	39	Bacteria;Spirochaetes;Spirochaetia;;;;;;;;;
Otu25404	49	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Vequintavirinae;;;;;
Otu25405	8951	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia autotrophica;;;;
Otu25406	142	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;unclassified Winogradskyella;Winogradskyella sp. PG-2;;
Otu25407	514	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;unclassified Capnocytophaga;;;
Otu25408	249	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;Dickeya zeae;Dickeya zeae NCPPB 2538;;;;
Otu25409	70	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudolongum;Bifidobacterium pseudolongum subsp. globosum;Bifidobacterium pseudolongum subsp. globosum DSM 20092;;
Otu25410	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii complex;Citrobacter freundii;Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681;;;
Otu25411	1838	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium etli;;;;
Otu25412	493	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Spirosomaceae;Runella;;;;
Otu25413	178	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium novum;;;;
Otu25414	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Eyrevirus;Gordonia virus Eyre;Gordonia phage Eyre;;;
Otu25415	5	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium tuberculosis TRS29;;
Otu25416	1	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium tuberculosis TRS26;;
Otu25417	78	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoanaerobaculum;Lachnoanaerobaculum umeaense;;;;
Otu25418	1	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium tuberculosis TRS25;;
Otu25419	285	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium canettii;;;
Otu25420	938412	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum trapanicum;;;;
Otu25421	30	Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus veneficus;Archaeoglobus veneficus SNP6;;;;
Otu25422	944	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Pseudarthrobacter;unclassified Pseudarthrobacter;Pseudarthrobacter sp. NBSH8;;;
Otu25423	11	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Bclasvirinae;Coopervirus;Mycobacterium virus Vincenzo;Mycobacterium phage Vincenzo;;
Otu25424	88	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium pallens;;;;
Otu25425	4725	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas phragmitis;;;;;
Otu25426	581	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter steynii;;;
Otu25427	1926	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;Blattabacterium cuenoti;;;
Otu25428	61	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Paucilactobacillus;Paucilactobacillus hokkaidonensis;Paucilactobacillus hokkaidonensis JCM 18461;;;
Otu25429	35	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella bronchiseptica;Bordetella bronchiseptica MO149;;;;
Otu25430	30	Archaea;TACK group;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfurisphaera;Sulfurisphaera tokodaii;Sulfurisphaera tokodaii str. 7;;;
Otu25431	23	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria innocua;Listeria innocua FSL J1-023;;;
Otu25432	197	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Bisgaardia;Bisgaardia hudsonensis;;;;;
Otu25433	19738	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Celeribacter;Celeribacter ethanolicus;;;;;
Otu25434	135	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Paludibacterium;;;;;;
Otu25435	413	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter;unclassified Arthrobacter;Arthrobacter sp. NicSoilB11;;;
Otu25436	10072	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geomonas;unclassified Geomonas;;;;
Otu25437	66	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;unclassified Polynucleobacter;Polynucleobacter sp. MWH-Svant-W18;;;;
Otu25438	5161	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chromobacterium group;Chromobacterium;Chromobacterium rhizoryzae;;;;
