OTU	Elos10	Classification
Otu14661	934	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa;Formosa agariphila;Formosa agariphila KMM 3901;;
Otu14662	82	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillales incertae sedis;Bacillales Family XII. Incertae Sedis;Exiguobacterium;unclassified Exiguobacterium;Exiguobacterium sp. MH3;;
Otu14663	245	Bacteria;Thermotogae;Thermotogae;Kosmotogales;Kosmotogaceae;Kosmotoga;Kosmotoga pacifica;;;;;
Otu14664	530	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter;Gluconobacter oxydans;;;;;
Otu14665	765	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Rathayibacter;unclassified Rathayibacter;Rathayibacter sp. VKM Ac-2801;;;
Otu14666	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Nereusvirus;Synechococcus virus ACG2014bSyn7803C61;Synechococcus phage ACG-2014b;;;
Otu14667	1402	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Rathayibacter;unclassified Rathayibacter;Rathayibacter sp. VKM Ac-2804;;;
Otu14668	452	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Rathayibacter;unclassified Rathayibacter;Rathayibacter sp. VKM Ac-2805;;;
Otu14669	666	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingorhabdus;unclassified Parasphingorhabdus;Parasphingorhabdus sp. JHSY0214;;;;
Otu14670	7	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cereus;Bacillus cereus Rock1-3;;
Otu14671	1	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium diphtheriae;Corynebacterium diphtheriae NCTC 13129;;;
Otu14672	16	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;unclassified Bacillus (in: Bacteria);Bacillus sp. JS;;;
Otu14673	231	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;unclassified Bacillus (in: Bacteria);Bacillus sp. FJAT-22090;;;
Otu14674	17	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Noxifervirus;Pseudomonas virus Noxifer;Pseudomonas phage Noxifer;;;
Otu14675	65	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus erythropolis group;Rhodococcus erythropolis;Rhodococcus erythropolis PR4;;
Otu14676	8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;unclassified Myoviridae;Sphingomonas phage PAU;;;;
Otu14677	1303	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium helvum;;;;
Otu14678	3	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;unclassified Borrelia;;;;;
Otu14679	1492	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Oceanihabitans;unclassified Oceanihabitans;Oceanihabitans sp. IOP_32;;
Otu14680	2519	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces actuosus;;;;
Otu14681	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Bellamyvirus;;;;;
Otu14682	543	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus;Synechococcus sp. NOUM97013;;;
Otu14683	427	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga caldifontis;Thermotoga caldifontis AZM44c09;;;;
Otu14684	17	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter hormaechei;Enterobacter hormaechei subsp. xiangfangensis;;;
Otu14685	1370	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuriferula;unclassified Sulfuriferula;Sulfuriferula sp. AH1;;;;
Otu14686	3939	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;Geodermatophilus obscurus;Geodermatophilus obscurus DSM 43160;;;
Otu14687	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Dhillonvirus;;;;;
Otu14688	1410	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;;;;;;
Otu14689	54	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;unclassified Acinetobacter;Acinetobacter sp. WCHA55;;;;
Otu14690	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Kairosalinivirus;;;;;
Otu14691	670	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum rubrisubalbicans;Herbaspirillum rubrisubalbicans Os34;;;;
Otu14692	11	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;unclassified Helicobacter;;;;
Otu14693	7	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;unclassified Serratia;Serratia sp. JKS000199;;;;
Otu14694	14994	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;Marinobacter adhaerens;;;;;
Otu14695	1927	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri group;Pseudomonas stutzeri subgroup;;;;
Otu14696	8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;unclassified Myoviridae;Bacillus phage AR9;;;;
Otu14697	2101	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces tirandamycinicus;;;;
Otu14698	528	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingorhabdus;Parasphingorhabdus halotolerans;;;;;
Otu14699	1171	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium huakuii;;;;;
Otu14700	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fromanvirus;unclassified Fromanvirus;Mycobacterium phage Jeeves;;;
Otu14701	431	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;unclassified Idiomarina;Idiomarina sp. X4;;;;
Otu14702	4	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia group;Stenotrophomonas maltophilia;Stenotrophomonas maltophilia EPM1;;;
Otu14703	1513	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Gloeomargaritales;Gloeomargaritaceae;Gloeomargarita;Gloeomargarita lithophora;Gloeomargarita lithophora Alchichica-D10;;;
Otu14704	12	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacteriaceae incertae sedis;ant, tsetse, mealybug, aphid, etc. endosymbionts;ant endosymbionts;Candidatus Blochmannia;unclassified Candidatus Blochmannia endosymbionts;;
Otu14705	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Tevenvirinae;unclassified Tevenvirinae;Pseudomonas phage PspYZU05;;;
Otu14706	450	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;Mixta intestinalis;;;;;
Otu14707	8759	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;Desulfobulbus propionicus;Desulfobulbus propionicus DSM 2032;;;
Otu14708	222	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Candidatus Arthromitus;unclassified Candidatus Arthromitus;Candidatus Arthromitus sp. SFB-rat-Yit;;;
Otu14709	147	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillales incertae sedis;Bacillales Family XI. Incertae Sedis;Gemella;unclassified Gemella;;;
Otu14710	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Guelinviridae;Brucesealvirus;Clostridium virus phiZP2;Clostridium phage phiZP2;;;
Otu14711	3025	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria;unclassified Ruegeria;Ruegeria sp. AD91A;;;;
Otu14712	283	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina lacustris;Methanosarcina lacustris Z-7289;;;
Otu14713	2033	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;unclassified Polaromonas;Polaromonas sp. JS666;;;;
Otu14714	16245	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;;;;;;;;
Otu14715	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Vellamovirus;Synechococcus virus SRIM44;Cyanophage S-RIM44;;;
Otu14716	21500	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Silicimonas;Silicimonas algicola;;;;;
Otu14717	1280	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii complex;Citrobacter freundii;;;;
Otu14718	32229	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;;;;;;;
Otu14719	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Herelleviridae;Bastillevirinae;Wphvirus;unclassified Wphvirus;Bacillus phage Belinda;;
Otu14720	952	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Dietziaceae;Dietzia;;;;;
Otu14721	26	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis;Streptococcus oralis subsp. dentisani;;;
Otu14722	6024	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium group;Chryseobacterium;;;
Otu14723	875	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;unclassified Halomonas;Halomonas sp. KO116;;;;
Otu14724	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Nymbaxtervirinae;Nymphadoravirus;Gordonia virus Nymphadora;Gordonia phage Nymphadora;;
Otu14725	91	Bacteria;Dictyoglomi;Dictyoglomia;Dictyoglomales;Dictyoglomaceae;Dictyoglomus;;;;;;
Otu14726	278	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina siciliae;;;;
Otu14727	13	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chromobacterium group;;;;;;
Otu14728	1812	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia stagnalis;;;;
Otu14729	134	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;unclassified Aeromonas;Aeromonas sp. FDAARGOS 1407;;;;
Otu14730	26	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;unclassified Aeromonas;Aeromonas sp. FDAARGOS 1406;;;;
Otu14731	154	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;unclassified Aeromonas;Aeromonas sp. FDAARGOS 1405;;;;
Otu14732	6248	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Sediminispirochaeta;Sediminispirochaeta smaragdinae;Sediminispirochaeta smaragdinae DSM 11293;;;;
Otu14733	112	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;unclassified Aeromonas;Aeromonas sp. FDAARGOS 1403;;;;
Otu14734	58	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;unclassified Aeromonas;Aeromonas sp. FDAARGOS 1402;;;;
Otu14735	1624	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Niabella;Niabella soli;Niabella soli DSM 19437;;
Otu14736	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Andromedavirus;;;;;
Otu14737	5	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;unclassified Enterobacter cloacae complex;Enterobacter cloacae complex sp. ECL78;;;
Otu14738	196	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Suicoccus;Suicoccus acidiformans;;;;
Otu14739	46	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;unclassified Proteus;Proteus sp. ZN5;;;;
Otu14740	376	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;unclassified Aeromonas;Aeromonas sp. FDAARGOS 1409;;;;
Otu14741	84	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;unclassified Aeromonas;Aeromonas sp. FDAARGOS 1408;;;;
Otu14742	1668	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Spirosomaceae;Fibrella;unclassified Fibrella;Fibrella sp. ES10-3-2-2;;
Otu14743	112	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Dermabacter;;;;;
Otu14744	1105	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum gordoncarteri;;;
Otu14745	987	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium luteolum;;;;
Otu14746	99	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;Pseudomonas syringae group genomosp. 1;Pseudomonas syringae;Pseudomonas syringae pv. syringae;Pseudomonas syringae pv. syringae B64;
Otu14747	10	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;unclassified Geobacillus;Geobacillus sp. GHH01;;;
Otu14748	151	Bacteria;Bacteria incertae sedis;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonia;Candidatus Nanosynbacterales;Candidatus Nanosynbacteraceae;Candidatus Nanosynbacter;Candidatus Nanosynbacter lyticus;;;
Otu14749	435	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus;Synechococcus sp. A15-127;;;
Otu14750	105	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Thermoanaerobacter wiegelii;Thermoanaerobacter wiegelii Rt8.B1;;;
Otu14751	26	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus mojavensis subgroup;;;
Otu14752	30	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Ruaniaceae;Ruania;unclassified Ruania;;;;
Otu14753	859	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. S11A 273;;;;
Otu14754	6278	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Muricauda;Muricauda ruestringensis;Muricauda ruestringensis DSM 13258;;
Otu14755	34	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus gwangjuense;;;;
Otu14756	13	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;unclassified Elizabethkingia;;;
Otu14757	98	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aequorivita;;;;
Otu14758	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Eiauvirus;;;;;
Otu14759	2203	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora craniellae;;;;
Otu14760	46	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella noatunensis;Francisella noatunensis subsp. noatunensis;Francisella noatunensis subsp. noatunensis FSC774;;;
Otu14761	5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Schitoviridae;Rhodovirinae;Plymouthvirus;Roseovarius Plymouth podovirus 1;;;
Otu14762	9	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cereus;Bacillus cereus Rock1-15;;
Otu14763	8086	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium erythrophlei;;;;;
Otu14764	7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Schitoviridae;Rhodovirinae;Aorunvirus;;;;
Otu14765	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Herelleviridae;Bastillevirinae;Jeonjuvirus;Bacillus virus BSP38;Bacillus phage BSP38;;
Otu14766	776	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;;;;;
Otu14767	365	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;unclassified Burkholderia;Burkholderia sp. PAMC 28687;;;;
Otu14768	5	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;Pseudomonas syringae group genomosp. 2;Pseudomonas amygdali;Pseudomonas amygdali pv. tabaci;;
Otu14769	2217	Bacteria;Terrabacteria group;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;Fimbriimonas ginsengisoli;Fimbriimonas ginsengisoli Gsoil 348;;;
Otu14770	437	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia;unclassified Dokdonia;;;
Otu14771	1464	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1;;;;
Otu14772	757	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Aphanizomenonaceae;Sphaerospermopsis;Sphaerospermopsis torques-reginae;Sphaerospermopsis torques-reginae ITEP-024;;;
Otu14773	210	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Entomomonas;unclassified Entomomonas;Entomomonas sp. F2A;;;;
Otu14774	5	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella pneumophila;Legionella pneumophila serogroup 1;Legionella pneumophila 2300/99 Alcoy;;;
Otu14775	19325	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;
Otu14776	8253	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;;;;;;;
Otu14777	130	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter fetus;Campylobacter fetus subsp. testudinum;;;
Otu14778	56	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. CC0208;;;
Otu14779	270	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;unclassified Aggregatibacter;Aggregatibacter sp. oral taxon 513;;;;
Otu14780	91	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. LW-XY12;;;
Otu14781	2073	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. HM190;;;
Otu14782	641	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pseudovibrio;unclassified Pseudovibrio;Pseudovibrio sp. FO-BEG1;;;;
Otu14783	686	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Celeribacter;;;;;;
Otu14784	294	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis;;;;
Otu14785	46	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus;unclassified Cycloclasticus;Cycloclasticus sp. P1;;;;
Otu14786	2398	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium;unclassified Ornithinimicrobium;Ornithinimicrobium sp. HY006;;;
Otu14787	6	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;unclassified Citrobacter;Citrobacter sp. RHB35-C21;;;;
Otu14788	222	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas chlororaphis group;Pseudomonas chlororaphis;Pseudomonas chlororaphis subsp. aureofaciens;;;
Otu14789	32	Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;Brachyspira;Brachyspira pilosicoli;Brachyspira pilosicoli B2904;;;;
